
20140903051500,17.19,3398,13109,16.34,19.75,15.6
20140903053000,17.17,3397,13095,16.32,19.73,15.58
20140903054500,17.14,3397,13122,16.29,19.71,15.57
20140903060000,17.1,3398,13169,16.26,19.69,15.6
20140903061500,17.08,3398,13243,16.24,19.67,15.66
20140903063000,17.05,3392,13323,16.22,19.64,15.75
20140903064500,17.02,3397,13397,16.21,19.63,15.86
20140903070000,17,3397,13599,16.21,19.61,15.98
20140903071500,16.97,3398,13827,16.21,19.59,16.12
20140903073000,16.96,3398,14042,16.22,19.58,16.29
20140903074500,16.96,3398,13975,16.24,19.55,16.53
20140903080000,16.96,3398,14002,16.28,19.53,16.78
20140903081500,16.96,3398,14190,16.34,19.52,17.04
20140903083000,17,3398,14196,16.41,19.5,17.34
20140903084500,17.03,3397,14270,16.5,19.48,17.62
20140903090000,17.07,3398,14304,16.61,19.46,17.86
20140903091500,17.13,3399,14297,16.74,19.45,18.1
20140903093000,17.19,3399,14290,16.87,19.43,18.42
20140903094500,17.26,3398,14243,17.03,19.42,18.98
20140903100000,17.35,3398,14176,17.19,19.4,19.45
20140903101500,17.45,3399,14109,17.39,19.38,20.16
20140903103000,17.55,3399,14076,17.62,19.35,20.86
20140903104500,17.71,3399,14035,17.88,19.35,21.94
20140903110000,17.89,3400,13955,18.2,19.35,22.83
20140903111500,18.11,3400,14029,18.58,19.34,23.02
20140903113000,18.37,3400,14049,19.02,19.32,22.92
20140903114500,18.67,3402,14002,19.45,19.32,23.36
20140903120000,18.96,3398,13955,19.85,19.32,23.89
20140903121500,19.25,3399,14029,20.24,19.33,23.94
20140903123000,19.52,3400,13988,20.64,19.34,24.23
20140903124500,19.8,3400,13975,21.01,19.35,24.56
20140903130000,20.06,3400,13982,21.37,19.37,24.64
20140903131500,20.31,3400,13968,21.7,19.39,24.77
20140903133000,20.53,3399,14008,22.03,19.41,24.94
20140903134500,20.77,3400,14015,22.31,19.42,24.84
20140903140000,20.98,3400,13995,22.58,19.45,25.02
20140903141500,21.18,3400,13995,22.83,19.48,25.28
20140903143000,21.37,3400,13955,23.06,19.51,24.96
20140903144500,21.53,3403,13975,23.26,19.54,24.61
20140903150000,21.68,3402,13995,23.42,19.59,24.4
20140903151500,21.78,3400,13975,23.53,19.61,24.22
20140903153000,21.86,3400,13968,23.58,19.64,23.95
20140903154500,21.92,3400,14002,23.61,19.69,23.55
20140903160000,21.95,3400,14055,23.61,19.73,23.21
20140903161500,21.96,3400,14089,23.56,19.77,22.81
20140903163000,21.95,3400,14082,23.49,19.81,22.39
20140903164500,21.91,3399,14156,23.37,19.86,22
20140903170000,21.86,3400,14156,23.23,19.9,21.6
20140903171500,21.76,3399,14156,23.06,19.95,21.24
20140903173000,21.68,3399,14163,22.87,20.01,20.92
20140903174500,21.57,3399,14136,22.66,20.05,20.61
20140903180000,21.45,3399,14035,22.44,20.08,20.32
20140903181500,21.33,3399,13928,22.22,20.13,20.03
20140903183000,21.2,3397,13740,21.98,20.16,19.7
20140903184500,21.08,3399,13478,21.74,20.19,19.37
20140903190000,20.95,3399,13337,21.51,20.23,19.06
20140903191500,20.8,3398,13283,21.27,20.25,18.77
20140903193000,20.66,3398,13283,21.02,20.29,18.5
20140903194500,20.5,3394,13283,20.78,20.31,18.24
20140903200000,20.35,3398,13283,20.53,20.33,18
20140903201500,20.19,3398,13290,20.29,20.35,17.77
20140903203000,20.04,3398,13283,20.06,20.37,17.56
20140903204500,19.88,3398,13283,19.82,20.39,17.36
20140903210000,19.73,3398,13276,19.59,20.4,17.17
20140903211500,19.58,3398,13276,19.37,20.4,16.99
20140903213000,19.43,3397,13263,19.16,20.41,16.82
20140903214500,19.29,3398,13270,18.95,20.42,16.65
20140903220000,19.15,3398,13256,18.76,20.42,16.5
20140903221500,19.01,3397,13263,18.56,20.42,16.34
20140903223000,18.88,3398,13263,18.38,20.42,16.19
20140903224500,18.75,3393,13243,18.2,20.41,16.03
20140903230000,18.63,3397,13250,18.04,20.4,15.89
20140903231500,18.53,3395,13243,17.88,20.4,15.74
20140903233000,18.42,3398,13256,17.71,20.39,15.58
20140903234500,18.31,3397,13229,17.55,20.38,15.43
20140904000000,18.22,3397,13223,17.4,20.37,15.3
20140904001500,18.1,3397,13229,17.24,20.35,15.19
20140904003000,18,3397,13229,17.1,20.33,15.1
20140904004500,17.88,3397,13229,16.95,20.32,14.99
20140904010000,17.77,3397,13216,16.81,20.3,14.88
20140904011500,17.67,3397,13209,16.68,20.28,14.76
20140904013000,17.56,3397,13209,16.55,20.26,14.66
20140904014500,17.46,3395,13196,16.43,20.25,14.56
20140904020000,17.36,3397,13209,16.3,20.23,14.46
20140904021500,17.27,3395,13203,16.18,20.21,14.35
20140904023000,17.17,3397,13203,16.07,20.18,14.26
20140904024500,17.08,3397,13196,15.96,20.16,14.19
20140904030000,16.98,3395,13196,15.84,20.14,14.1
20140904031500,16.89,3397,13189,15.74,20.12,13.97
20140904033000,16.81,3397,13182,15.63,20.08,13.86
20140904034500,16.72,3395,13176,15.53,20.06,13.78
20140904040000,16.64,3397,13169,15.43,20.03,13.71
20140904041500,16.56,3397,13156,15.33,20,13.64
20140904043000,16.47,3397,13156,15.23,19.98,13.64
20140904044500,16.39,3397,13142,15.14,19.94,13.63
20140904050000,16.31,3395,13135,15.06,19.91,13.6
20140904051500,16.23,3397,13115,14.97,19.89,13.6
20140904053000,16.16,3395,13122,14.9,19.86,13.62
20140904054500,16.09,3397,13169,14.84,19.82,13.64
20140904060000,16.02,3397,13256,14.78,19.79,13.65
20140904061500,15.97,3395,13444,14.72,19.77,13.67
20140904063000,15.91,3397,13800,14.68,19.73,13.71
20140904064500,15.86,3397,13995,14.64,19.7,13.79
20140904070000,15.82,3397,14069,14.62,19.67,13.91
20140904071500,15.78,3397,14062,14.6,19.64,14.07
20140904073000,15.75,3397,14230,14.59,19.61,14.28
20140904074500,15.73,3393,14378,14.59,19.58,14.61
20140904080000,15.72,3398,14297,14.62,19.53,15.04
20140904081500,15.72,3398,14364,14.66,19.51,15.4
20140904083000,15.75,3398,14317,14.74,19.49,15.75
20140904084500,15.78,3398,14290,14.85,19.45,16.16
20140904090000,15.85,3398,14297,14.99,19.42,16.46
20140904091500,15.93,3398,14290,15.15,19.39,16.78
20140904093000,16.03,3398,14284,15.33,19.37,17.07
20140904094500,16.14,3398,14284,15.52,19.35,17.22
20140904100000,16.26,3399,14284,15.72,19.32,17.34
20140904101500,16.39,3398,14257,15.92,19.3,17.5
20140904103000,16.52,3398,14243,16.12,19.28,17.59
20140904104500,16.64,3398,14264,16.3,19.26,17.65
20140904110000,16.75,3399,14264,16.48,19.25,17.8
20140904111500,16.86,3398,14243,16.64,19.22,17.99
20140904113000,16.97,3398,14237,16.8,19.22,18.11
20140904114500,17.07,3399,14223,16.95,19.2,18.17
20140904120000,17.16,3398,14237,17.1,19.19,18.26
20140904121500,17.25,3397,14257,17.24,19.19,18.4
20140904123000,17.34,3398,14304,17.38,19.19,18.56
20140904124500,17.42,3398,14317,17.5,19.18,18.81
20140904130000,17.49,3398,14237,17.64,19.16,19.18
20140904131500,17.58,3399,14250,17.78,19.16,19.41
20140904133000,17.68,3399,14190,17.94,19.16,19.55
20140904134500,17.78,3399,14217,18.11,19.15,19.61
20140904140000,17.89,3399,14250,18.27,19.16,19.65
20140904141500,17.99,3398,14250,18.43,19.16,19.86
20140904143000,18.1,3398,14250,18.58,19.16,20.1
20140904144500,18.2,3398,14243,18.73,19.16,20.18
20140904150000,18.3,3398,14243,18.88,19.17,20.28
20140904151500,18.4,3398,14250,19.03,19.18,20.4
20140904153000,18.51,3398,14237,19.17,19.19,20.48
20140904154500,18.61,3399,14230,19.31,19.19,20.51
20140904160000,18.71,3399,14230,19.43,19.21,20.55
20140904161500,18.81,3399,14190,19.56,19.22,20.55
20140904163000,18.9,3394,14170,19.67,19.23,20.52
20140904164500,18.99,3398,14069,19.77,19.26,20.4
20140904170000,19.07,3398,13968,19.85,19.26,20.23
20140904171500,19.13,3399,13888,19.9,19.28,20.09
20140904173000,19.19,3398,13867,19.95,19.29,19.97
20140904174500,19.24,3397,13760,19.96,19.32,19.87
20140904180000,19.27,3398,13619,19.96,19.33,19.74
20140904181500,19.29,3398,13458,19.95,19.35,19.62
20140904183000,19.31,3394,13317,19.92,19.37,19.5
20140904184500,19.32,3399,13310,19.89,19.39,19.38
20140904190000,19.32,3398,13297,19.84,19.4,19.24
20140904191500,19.31,3398,13310,19.79,19.42,19.12
20140904193000,19.29,3398,13310,19.73,19.44,18.99
20140904194500,19.28,3398,13310,19.67,19.45,18.86
20140904200000,19.26,3398,13303,19.59,19.48,18.74
20140904201500,19.23,3398,13303,19.52,19.49,18.63
20140904203000,19.2,3398,13297,19.44,19.51,18.52
20140904204500,19.17,3399,13303,19.36,19.52,18.42
20140904210000,19.12,3398,13283,19.28,19.53,18.33
20140904211500,19.08,3398,13290,19.2,19.54,18.25
20140904213000,19.04,3398,13290,19.11,19.56,18.18
20140904214500,19,3399,13290,19.04,19.58,18.11
20140904220000,18.96,3398,13256,18.96,19.59,18.04
20140904221500,18.91,3398,13276,18.88,19.59,17.95
20140904223000,18.87,3393,13270,18.82,19.61,17.86
20140904224500,18.83,3398,13263,18.74,19.62,17.75
20140904230000,18.79,3398,13263,18.67,19.62,17.64
20140904231500,18.74,3397,13250,18.59,19.62,17.53
20140904233000,18.71,3393,13243,18.52,19.62,17.38
20140904234500,18.67,3398,13256,18.44,19.63,17.19
20140905000000,18.61,3398,13243,18.35,19.64,17
20140905001500,18.58,3395,13236,18.26,19.64,16.8
20140905003000,18.53,3397,13223,18.16,19.64,16.63
20140905004500,18.47,3397,13236,18.06,19.65,16.47
20140905010000,18.41,3398,13223,17.94,19.64,16.38
20140905011500,18.35,3394,13216,17.83,19.64,16.35
20140905013000,18.29,3398,13209,17.72,19.64,16.32
20140905014500,18.22,3398,13209,17.62,19.64,16.27
20140905020000,18.16,3397,13209,17.52,19.62,16.21
20140905021500,18.12,3397,13203,17.43,19.62,16.09
20140905023000,18.07,3397,13196,17.34,19.62,15.91
20140905024500,18,3398,13196,17.26,19.62,15.73
20140905030000,17.94,3397,13176,17.17,19.61,15.56
